WORD COUNT,WORD,TRANSLITERATION,TRANSLATION
37,видя,vidya,
37,ключовете,klyuchovete,
37,каже,kazhe,
37,Х.,H.,
37,Адам,Adam,
37,покани,pokani,
37,обещанието,obeshtanieto,
37,научих,nauchih,
37,действие,deystvie,
37,социалните,sotsialnite,
37,Макар,Makar,
37,призовава,prizovava,
37,Обещавам,Obeshtavam,
37,26,26,
37,съд,sad,
36,живеете,zhiveete,
36,бащите,bashtite,
36,Елате,Elate,
36,принципите,printsipite,
36,виждат,vizhdat,
36,разберем,razberem,
36,продължи,prodalzhi,
36,обаче,obache,
36,вземаме,vzemame,
36,сключили,sklyuchili,
36,светът,svetat,
36,съвършено,savarsheno,
36,трябваше,tryabvashe,
36,000,000,
36,Беше,Beshe,
36,съвсем,savsem,
36,жертви,zhertvi,
36,народи,narodi,
36,видят,vidyat,
36,подготовката,podgotovkata,
36,накрая,nakraya,
36,по-рано,po-rano,
36,шест,shest,
36,нуждаят,nuzhdayat,
36,мисъл,misal,
36,съветник,savetnik,
36,Които,Koito,
36,уважение,uvazhenie,
36,човеци,chovetsi,
36,кръстени,krasteni,
36,възлюбени,vazlyubeni,
36,чуваме,chuvame,
36,участваме,uchastvame,
36,съвет,savet,
36,носители,nositeli,
36,Възлюбен,Vazlyuben,
36,храмова,hramova,
36,думата,dumata,
35,истинско,istinsko,
35,намерение,namerenie,
35,завърнем,zavarnem,
35,Или,Ili,
35,пътеката,patekata,
35,Колко,Kolko,
35,пет,pet,
35,Библията,Bibliyata,
35,Сина,Sina,
35,Наистина,Naistina,
35,очакваме,ochakvame,
35,някого,nyakogo,
35,Благодарение,Blagodarenie,
35,благодарен,blagodaren,
35,всъщност,vsashtnost,
35,изкушения,izkusheniya,
35,обичам,obicham,
35,безопасност,bezopasnost,
35,човеците,chovetsite,
35,вдъхновение,vdahnovenie,
35,2020,2020,
35,период,period,
34,започна,zapochna,
34,теб,teb,
34,сам,sam,
34,добър,dobar,
34,съвършен,savarshen,
34,далеч,dalech,
34,Йосиф,Yosif,
34,успех,uspeh,
34,имах,imah,
34,дейности,deynosti,
34,личните,lichnite,
34,напредък,napredak,
34,готов,gotov,
34,изпитанията,izpitaniyata,
34,даваме,davame,
34,Оукс,Ouks,
34,малка,malka,
34,задача,zadacha,
34,примери,primeri,
34,храмовете,hramovete,
34,Холанд,Holand,
34,Д.,D.,
34,К.,K.,
34,изцяло,iztsyalo,
34,вратата,vratata,
34,предоставя,predostavya,
34,свещеничество,sveshtenichestvo,
34,храмови,hramovi,
34,цял,tsyal,
34,праведността,pravednostta,
34,Йънг,Yang,
34,29,29,
34,28,28,
34,велико,veliko,
33,посланието,poslanieto,
33,двамата,dvamata,
33,помнете,pomnete,
33,надеждата,nadezhdata,
33,семейни,semeyni,
33,изпитва,izpitva,
33,службата,sluzhbata,
33,братята,bratyata,
33,навсякъде,navsyakade,
33,умовете,umovete,
33,смело,smelo,
33,назад,nazad,
33,кога,koga,
33,поколение,pokolenie,
33,зло,zlo,
33,прошка,proshka,
33,Ф.,F.,
33,Дейвид,Deyvid,
33,самите,samite,
33,лице,litse,
33,сподели,spodeli,
33,такова,takova,
33,казват,kazvat,
33,обратно,obratno,
33,онова,onova,
33,тялото,tyaloto,
33,нарича,naricha,
33,обещанията,obeshtaniyata,
33,здраво,zdravo,
33,техния,tehniya,
33,получавате,poluchavate,
33,грешки,greshki,
33,30,30,
33,истините,istinite,
33,макар,makar,
33,народа,naroda,
32,истинска,istinska,
32,впечатления,vpechatleniya,
32,устояваме,ustoyavame,
32,двама,dvama,
32,свидетелството,svidetelstvoto,
32,вярват,vyarvat,
32,можеше,mozheshe,
32,годините,godinite,
32,следния,sledniya,
32,щеше,shteshe,
32,научим,nauchim,
32,случаи,sluchai,
32,позволявате,pozvolyavate,
32,искал,iskal,
32,Моя,Moya,
32,най-важното,nay-vazhnoto,
32,единителна,edinitelna,
32,превръща,prevrashta,
32,дарения,dareniya,
32,най-доброто,nay-dobroto,
32,мъжете,mazhete,
32,източник,iztochnik,
32,съдба,sadba,
32,избират,izbirat,
32,способност,sposobnost,
32,малък,malak,
32,даден,daden,
32,страдание,stradanie,
32,случват,sluchvat,
32,тяло,tyalo,
32,скръб,skrab,
32,слабости,slabosti,
32,развиваме,razvivame,
32,Заедно,Zaedno,
32,държи,darzhi,
32,страх,strah,
32,съсредоточаваме,sasredotochavame,
32,пандемията,pandemiyata,
31,ръководството,rakovodstvoto,
31,верен,veren,
31,случай,sluchay,
31,лична,lichna,
31,Семейството,Semeystvoto,
31,чува,chuva,
31,верните,vernite,
31,насърчава,nasarchava,
31,приема,priema,
31,вашият,vashiyat,
31,цар,tsar,
31,О,O,
31,освещаването,osveshtavaneto,
31,послания,poslaniya,
31,Обичам,Obicham,
31,истории,istorii,
31,доведе,dovede,
31,дам,dam,
31,Г.,G.,
31,свято,svyato,
31,Наскоро,Naskoro,
31,имал,imal,
31,по-голяма,po-golyama,
31,единственият,edinstveniyat,
31,развитие,razvitie,
31,едни,edni,
31,закон,zakon,
31,дърво,darvo,
31,слово,slovo,
31,направят,napravyat,
31,дошли,doshli,
31,клон,klon,
31,семейната,semeynata,
31,израстваме,izrastvame,
31,разкрива,razkriva,
31,получите,poluchite,
31,Бригъм,Brigam,
31,Авраам,Avraam,
31,препоръка,preporaka,
31,Знаем,Znaem,
31,използваме,izpolzvame,
30,каква,kakva,
30,говорят,govoryat,
30,каквото,kakvoto,
30,божествен,bozhestven,
30,свидетели,svideteli,
30,започват,zapochvat,
30,модел,model,
30,веднъж,vednazh,
30,доста,dosta,
30,Моите,Moite,
30,напътствията,napatstviyata,
30,казах,kazah,
30,възстановена,vazstanovena,
30,значително,znachitelno,
30,каня,kanya,
30,миналото,minaloto,
30,изпитание,izpitanie,
30,опитва,opitva,
30,изкушенията,izkusheniyata,
30,програма,programa,
30,апостолите,apostolite,
30,съпруг,saprug,
30,предвид,predvid,
30,биха,biha,
30,кворума,kvoruma,
30,упражняваме,uprazhnyavame,
30,запечатани,zapechatani,
30,Когото,Kogoto,
30,върне,varne,
30,непоклатими,nepoklatimi,
30,славно,slavno,
30,мисля,mislya,
29,тяхното,tyahnoto,
29,преподаваме,prepodavame,
29,получили,poluchili,
29,вършите,varshite,
29,центъра,tsentara,
29,причини,prichini,
29,обичате,obichate,
29,чисти,chisti,
29,кръщението,krashtenieto,
29,тъмнината,tamninata,
29,почитаме,pochitame,
29,нужди,nuzhdi,
29,постоянни,postoyanni,
29,Скоро,Skoro,
29,Далин,Dalin,
29,свещено,sveshteno,
29,нараства,narastva,
29,представя,predstavya,
29,призование,prizovanie,
29,пост,post,
29,чувствам,chuvstvam,
29,посока,posoka,
29,видях,vidyah,
29,бъдеще,badeshte,
29,извън,izvan,
29,святост,svyatost,
29,събрание,sabranie,
29,Благодаря,Blagodarya,
29,благославят,blagoslavyat,
29,светия,svetiya,
29,трябвало,tryabvalo,
29,искам,iskam,
29,действат,deystvat,
28,отвори,otvori,
28,синовете,sinovete,
28,съжаление,sazhalenie,
28,доброто,dobroto,
28,достоен,dostoen,
28,силна,silna,
28,ръководи,rakovodi,
28,присъствие,prisastvie,
28,невъзможно,nevazmozhno,
28,размишляваме,razmishlyavame,
28,действията,deystviyata,
28,израстване,izrastvane,
28,щастието,shtastieto,
28,останалите,ostanalite,
28,кажа,kazha,
28,сълзи,salzi,
28,праведните,pravednite,
28,кръщение,krashtenie,
28,Независимо,Nezavisimo,
28,уповаваме,upovavame,
28,Самият,Samiyat,
28,извърши,izvarshi,
28,разлика,razlika,
28,необходими,neobhodimi,
28,божествени,bozhestveni,
28,нова,nova,
28,желаете,zhelaete,
28,вечния,vechniya,
28,защита,zashtita,
28,помогна,pomogna,
28,отиде,otide,
28,стих,stih,
28,вслушваме,vslushvame,
28,напътства,napatstva,
28,включват,vklyuchvat,
28,събираме,sabirame,
28,вечната,vechnata,
28,Господният,Gospodniyat,
28,Нашето,Nasheto,
28,основните,osnovnite,
28,възлюбен,vazlyuben,
28,делата,delata,
28,затвора,zatvora,
28,виждам,vizhdam,
28,Записвайте,Zapisvayte,
27,привилегията,privilegiyata,
27,молят,molyat,
27,укрепваме,ukrepvame,
27,случило,sluchilo,
27,близките,blizkite,
27,правя,pravya,
27,молитвата,molitvata,
27,скъп,skap,
27,кола,kola,
27,поведение,povedenie,
27,език,ezik,
27,носят,nosyat,
27,изпрати,izprati,
27,кого,kogo,
27,Христова,Hristova,
27,Каква,Kakva,
27,присъединят,prisaedinyat,
27,ближни,blizhni,
27,редовно,redovno,
27,чиито,chiito,
27,получих,poluchih,
27,носител,nositel,
27,направили,napravili,
27,октомври,oktomvri,
27,Ню,Nyu,
27,какъвто,kakavto,
27,грях,gryah,
27,помагате,pomagate,
27,молите,molite,
27,спомня,spomnya,
27,Едно,Edno,
27,същите,sashtite,
27,втори,vtori,
27,С.,S.,
27,правила,pravila,
27,2018,2018,
27,служа,sluzha,
27,вземат,vzemat,
27,подчинение,podchinenie,
27,чудно,chudno,
27,приели,prieli,
27,век,vek,
27,чувствата,chuvstvata,
27,идваме,idvame,
27,изграждаме,izgrazhdame,
27,започнем,zapochnem,
27,голям,golyam,
27,Всяка,Vsyaka,
27,град,grad,
27,позволяват,pozvolyavat,
27,бихме,bihme,
27,по-добър,po-dobar,
27,множество,mnozhestvo,
27,пръв,prav,
27,първа,parva,
27,начало,nachalo,
27,COVID-19,COVID-19,
26,обещавам,obeshtavam,
26,кръстен,krasten,
26,вдъхновени,vdahnoveni,
26,направя,napravya,
26,всякакви,vsyakakvi,
26,Америка,Amerika,
26,намира,namira,
26,проявяваме,proyavyavame,
26,отделни,otdelni,
26,съдържа,sadarzha,
26,останат,ostanat,
26,плода,ploda,
26,призован,prizovan,
26,първото,parvoto,
26,Никой,Nikoy,
26,остане,ostane,
26,час,chas,
26,надяваме,nadyavame,
26,събиране,sabirane,
26,мой,moy,
26,храмът,hramat,
26,църковни,tsarkovni,
26,възстановено,vazstanoveno,
26,истинската,istinskata,
26,дойдем,doydem,
26,положение,polozhenie,
26,Все,Vse,
26,спазвате,spazvate,
26,опитваме,opitvame,
26,конференцията,konferentsiyata,
26,най-добрите,nay-dobrite,
26,духа,duha,
26,полагаме,polagame,
26,Африка,Afrika,
26,Брат,Brat,
26,велики,veliki,
26,изпълнението,izpalnenieto,
26,благословията,blagosloviyata,
26,отдадени,otdadeni,
26,търсят,tarsyat,
26,непрестанно,neprestanno,
26,Единороден,Edinoroden,
26,общност,obshtnost,
26,правилното,pravilnoto,
26,ежедневно,ezhednevno,
26,спазването,spazvaneto,
26,край,kray,
26,световна,svetovna,
25,чуем,chuem,
25,научава,nauchava,
25,намират,namirat,
25,казвайки,kazvayki,
25,приемем,priemem,
25,прилагаме,prilagame,
25,кажем,kazhem,
25,съществува,sashtestvuva,
25,насочва,nasochva,
25,мрак,mrak,
25,понеже,ponezhe,
25,Нийл,Niyl,
25,благослови,blagoslovi,
25,поръчение,porachenie,
25,въпросите,vaprosite,
25,обичта,obichta,
25,търсите,tarsite,
25,древни,drevni,
25,дума,duma,
25,вършат,varshat,
25,изпитват,izpitvat,
25,опрощение,oproshtenie,
25,спомена,spomena,
25,Балард,Balard,
25,именно,imenno,
25,осигурява,osiguryava,
25,допълнителни,dopalnitelni,
25,укрепват,ukrepvat,
25,информация,informatsiya,
25,утешава,uteshava,
25,пътят,patyat,
25,земен,zemen,
25,Толкова,Tolkova,
25,вземе,vzeme,
25,подготви,podgotvi,
25,изцели,iztseli,
25,милиони,milioni,
25,стои,stoi,
25,справяме,spravyame,
25,възможни,vazmozhni,
25,зависи,zavisi,
25,определя,opredelya,
25,напредваме,napredvame,
25,свидетел,svidetel,
25,църквата,tsarkvata,
25,усещаме,useshtame,
25,посредством,posredstvom,
25,вярвания,vyarvaniya,
25,Тях,Tyah,
24,увеличаваме,uvelichavame,
24,законите,zakonite,
24,личната,lichnata,
24,разпознаваме,razpoznavame,
24,Вероятно,Veroyatno,
24,Дали,Dali,
24,право,pravo,
24,злото,zloto,
24,малките,malkite,
24,някакъв,nyakakav,
24,подкрепят,podkrepyat,
24,най-добре,nay-dobre,
24,започнах,zapochnah,
24,часа,chasa,
24,Колкото,Kolkoto,
24,искат,iskat,
24,следвате,sledvate,
24,отдавна,otdavna,
